sistema,iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
POSTGIS,14,END/BRIN,None,None,DMAX_API,None,"21,7725360393524"
POSTGIS,15,END/BRIN,None,None,DMAX_API,None,"21,7106704711914"
POSTGIS,16,END/BRIN,None,None,DMAX_API,None,"22,8018968105316"
POSTGIS,17,END/BRIN,None,None,DMAX_API,None,"21,7209773063659"
POSTGIS,18,END/BRIN,None,None,DMAX_API,None,"21,8413884639740"
POSTGIS,19,END/BRIN,None,None,DMAX_API,None,"25,2203273773193"
POSTGIS,20,END/BRIN,None,None,DMAX_API,None,"24,7305071353912"
POSTGIS,21,END/BRIN,None,None,DMAX_API,None,"23,9237852096557"
POSTGIS,22,END/BRIN,None,None,DMAX_API,None,"23,8172252178192"
POSTGIS,23,END/BRIN,None,None,DMAX_API,None,"23,0027160644531"
POSTGIS,24,END/BRIN,None,None,DMAX_API,None,"24,8974285125732"
POSTGIS,25,END/BRIN,None,None,DMAX_API,None,"23,9782247543334"
POSTGIS,26,END/BRIN,None,None,DMAX_API,None,"22,1028976440429"
POSTGIS,27,END/BRIN,None,None,DMAX_API,None,"21,6469089984893"
POSTGIS,28,END/BRIN,None,None,DMAX_API,None,"22,9229266643524"
POSTGIS,29,END/BRIN,None,None,DMAX_API,None,"21,5133433341979"
POSTGIS,0,END/BRIN,None,None,D_PM,None,"46,9533286094665"
POSTGIS,1,END/BRIN,None,None,D_PM,None,"50,5863735675811"
POSTGIS,2,END/BRIN,None,None,D_PM,None,"46,7128622531890"
POSTGIS,3,END/BRIN,None,None,D_PM,None,"46,1595864295959"
POSTGIS,4,END/BRIN,None,None,D_PM,None,"46,1336035728454"
POSTGIS,5,END/BRIN,None,None,D_PM,None,"46,5254318714141"
POSTGIS,6,END/BRIN,None,None,D_PM,None,"45,9820525646209"
POSTGIS,7,END/BRIN,None,None,D_PM,None,"48,2500185966491"
POSTGIS,8,END/BRIN,None,None,D_PM,None,"50,5653486251831"
POSTGIS,9,END/BRIN,None,None,D_PM,None,"51,5252602100372"
POSTGIS,10,END/BRIN,None,None,D_PM,None,"46,9462687969207"
POSTGIS,11,END/BRIN,None,None,D_PM,None,"48,5874831676483"
POSTGIS,12,END/BRIN,None,None,D_PM,None,"52,9271352291107"
POSTGIS,13,END/BRIN,None,None,D_PM,None,"47,4083228111267"
POSTGIS,14,END/BRIN,None,None,D_PM,None,"48,5355477333068"
POSTGIS,15,END/BRIN,None,None,D_PM,None,"49,3104839324951"
POSTGIS,16,END/BRIN,None,None,D_PM,None,"49,7391345500946"
POSTGIS,17,END/BRIN,None,None,D_PM,None,"52,2360701560974"
POSTGIS,18,END/BRIN,None,None,D_PM,None,"47,0251934528350"
POSTGIS,19,END/BRIN,None,None,D_PM,None,"49,7268819808959"
POSTGIS,20,END/BRIN,None,None,D_PM,None,"46,8355257511138"
POSTGIS,21,END/BRIN,None,None,D_PM,None,"46,9295694828033"
POSTGIS,22,END/BRIN,None,None,D_PM,None,"46,6083607673645"
POSTGIS,23,END/BRIN,None,None,D_PM,None,"46,7473189830780"
POSTGIS,24,END/BRIN,None,None,D_PM,None,"46,9843525886535"
POSTGIS,25,END/BRIN,None,None,D_PM,None,"46,8619205951690"
POSTGIS,26,END/BRIN,None,None,D_PM,None,"46,4821574687957"
POSTGIS,27,END/BRIN,None,None,D_PM,None,"46,5070579051971"
POSTGIS,28,END/BRIN,None,None,D_PM,None,"46,9459300041198"
POSTGIS,29,END/BRIN,None,None,D_PM,None,"46,2384507656097"
POSTGIS,0,END/BRIN,None,None,PERT,CONTAINS,"25,4692130088806"
POSTGIS,1,END/BRIN,None,None,PERT,CONTAINS,"25,6847152709960"
POSTGIS,2,END/BRIN,None,None,PERT,CONTAINS,"25,5192539691925"
POSTGIS,3,END/BRIN,None,None,PERT,CONTAINS,"25,7864007949829"
POSTGIS,4,END/BRIN,None,None,PERT,CONTAINS,"25,7201883792877"
POSTGIS,5,END/BRIN,None,None,PERT,CONTAINS,"25,5298020839691"
POSTGIS,6,END/BRIN,None,None,PERT,CONTAINS,"25,7451598644256"
POSTGIS,7,END/BRIN,None,None,PERT,CONTAINS,"25,7192168235778"
POSTGIS,8,END/BRIN,None,None,PERT,CONTAINS,"25,7635667324066"
POSTGIS,9,END/BRIN,None,None,PERT,CONTAINS,"25,7574362754821"
POSTGIS,10,END/BRIN,None,None,PERT,CONTAINS,"25,7249779701232"
POSTGIS,11,END/BRIN,None,None,PERT,CONTAINS,"25,7146534919738"
POSTGIS,12,END/BRIN,None,None,PERT,CONTAINS,"25,5814332962036"
POSTGIS,13,END/BRIN,None,None,PERT,CONTAINS,"25,6057672500610"
POSTGIS,14,END/BRIN,None,None,PERT,CONTAINS,"24,6836664676666"
POSTGIS,15,END/BRIN,None,None,PERT,CONTAINS,"24,5349466800689"
POSTGIS,16,END/BRIN,None,None,PERT,CONTAINS,"24,7463531494140"
POSTGIS,17,END/BRIN,None,None,PERT,CONTAINS,"27,6862156391143"
POSTGIS,18,END/BRIN,None,None,PERT,CONTAINS,"24,8475198745727"
POSTGIS,19,END/BRIN,None,None,PERT,CONTAINS,"24,6980323791503"
POSTGIS,20,END/BRIN,None,None,PERT,CONTAINS,"24,7429392337799"
POSTGIS,21,END/BRIN,None,None,PERT,CONTAINS,"24,7035698890686"
POSTGIS,22,END/BRIN,None,None,PERT,CONTAINS,"24,7154006958007"
POSTGIS,23,END/BRIN,None,None,PERT,CONTAINS,"24,7943696975708"
POSTGIS,24,END/BRIN,None,None,PERT,CONTAINS,"24,7170095443725"
POSTGIS,25,END/BRIN,None,None,PERT,CONTAINS,"25,0381023883819"
POSTGIS,26,END/BRIN,None,None,PERT,CONTAINS,"24,7899596691131"
POSTGIS,27,END/BRIN,None,None,PERT,CONTAINS,"24,8046224117279"
POSTGIS,28,END/BRIN,None,None,PERT,CONTAINS,"24,8051621913909"
POSTGIS,29,END/BRIN,None,None,PERT,CONTAINS,"24,9571905136108"
POSTGIS,0,END/BRIN,None,None,PERT,COVEREDBY,"24,6457641124725"
POSTGIS,1,END/BRIN,None,None,PERT,COVEREDBY,"24,7306976318359"
POSTGIS,2,END/BRIN,None,None,PERT,COVEREDBY,"24,8773007392883"
POSTGIS,3,END/BRIN,None,None,PERT,COVEREDBY,"24,9905061721801"
POSTGIS,4,END/BRIN,None,None,PERT,COVEREDBY,"24,9711108207702"
POSTGIS,5,END/BRIN,None,None,PERT,COVEREDBY,"24,5720584392547"
POSTGIS,6,END/BRIN,None,None,PERT,COVEREDBY,"24,8677980899810"
POSTGIS,7,END/BRIN,None,None,PERT,COVEREDBY,"24,8002910614013"
POSTGIS,8,END/BRIN,None,None,PERT,COVEREDBY,"24,7409832477569"
POSTGIS,9,END/BRIN,None,None,PERT,COVEREDBY,"24,8428578376770"
POSTGIS,10,END/BRIN,None,None,PERT,COVEREDBY,"24,9655354022979"
POSTGIS,11,END/BRIN,None,None,PERT,COVEREDBY,"24,8694589138031"
POSTGIS,12,END/BRIN,None,None,PERT,COVEREDBY,"24,8355193138122"
POSTGIS,13,END/BRIN,None,None,PERT,COVEREDBY,"24,7837228775024"
POSTGIS,14,END/BRIN,None,None,PERT,COVEREDBY,"24,7177813053131"
POSTGIS,15,END/BRIN,None,None,PERT,COVEREDBY,"24,7764148712158"
POSTGIS,16,END/BRIN,None,None,PERT,COVEREDBY,"24,8278841972351"
POSTGIS,17,END/BRIN,None,None,PERT,COVEREDBY,"25,3098900318145"
POSTGIS,18,END/BRIN,None,None,PERT,COVEREDBY,"25,4211122989654"
POSTGIS,19,END/BRIN,None,None,PERT,COVEREDBY,"25,6104497909545"
POSTGIS,20,END/BRIN,None,None,PERT,COVEREDBY,"25,4148392677307"
POSTGIS,21,END/BRIN,None,None,PERT,COVEREDBY,"25,8128008842468"
POSTGIS,22,END/BRIN,None,None,PERT,COVEREDBY,"25,5424578189849"
POSTGIS,23,END/BRIN,None,None,PERT,COVEREDBY,"25,5320396423339"
POSTGIS,24,END/BRIN,None,None,PERT,COVEREDBY,"25,3311371803283"
POSTGIS,25,END/BRIN,None,None,PERT,COVEREDBY,"25,3198685646057"
POSTGIS,26,END/BRIN,None,None,PERT,COVEREDBY,"25,6523578166961"
POSTGIS,27,END/BRIN,None,None,PERT,COVEREDBY,"25,5696344375610"
POSTGIS,28,END/BRIN,None,None,PERT,COVEREDBY,"25,5785286426544"
POSTGIS,29,END/BRIN,None,None,PERT,COVEREDBY,"25,5216505527496"
POSTGIS,0,END/BRIN,None,None,PERT,DISJOINT,"100,9945526123040"
POSTGIS,1,END/BRIN,None,None,PERT,DISJOINT,"99,7593691349029"
POSTGIS,2,END/BRIN,None,None,PERT,DISJOINT,"100,0120418071740"
POSTGIS,3,END/BRIN,None,None,PERT,DISJOINT,"100,7686498165130"
POSTGIS,4,END/BRIN,None,None,PERT,DISJOINT,"100,8794374465940"
POSTGIS,5,END/BRIN,None,None,PERT,DISJOINT,"100,1149227619170"
POSTGIS,6,END/BRIN,None,None,PERT,DISJOINT,"100,0598814487450"
POSTGIS,7,END/BRIN,None,None,PERT,DISJOINT,"100,0762758255000"
POSTGIS,8,END/BRIN,None,None,PERT,DISJOINT,"99,7289488315582"
POSTGIS,9,END/BRIN,None,None,PERT,DISJOINT,"100,8336248397820"
POSTGIS,10,END/BRIN,None,None,PERT,DISJOINT,"100,2051084041590"
POSTGIS,11,END/BRIN,None,None,PERT,DISJOINT,"100,2600338459010"
POSTGIS,12,END/BRIN,None,None,PERT,DISJOINT,"100,5021655559530"
POSTGIS,13,END/BRIN,None,None,PERT,DISJOINT,"100,0435328483580"
POSTGIS,14,END/BRIN,None,None,PERT,DISJOINT,"100,1800007820120"
POSTGIS,15,END/BRIN,None,None,PERT,DISJOINT,"101,1478080749510"
POSTGIS,16,END/BRIN,None,None,PERT,DISJOINT,"101,0502078533170"
POSTGIS,17,END/BRIN,None,None,PERT,DISJOINT,"100,6797239780420"
POSTGIS,18,END/BRIN,None,None,PERT,DISJOINT,"101,5649421215050"
POSTGIS,19,END/BRIN,None,None,PERT,DISJOINT,"100,6183316707610"
POSTGIS,20,END/BRIN,None,None,PERT,DISJOINT,"101,0178248882290"
POSTGIS,21,END/BRIN,None,None,PERT,DISJOINT,"100,3997666835780"
POSTGIS,22,END/BRIN,None,None,PERT,DISJOINT,"100,3631691932670"
POSTGIS,23,END/BRIN,None,None,PERT,DISJOINT,"100,8808755874630"
POSTGIS,24,END/BRIN,None,None,PERT,DISJOINT,"100,0579030513760"
POSTGIS,25,END/BRIN,None,None,PERT,DISJOINT,"102,9583153724670"
POSTGIS,26,END/BRIN,None,None,PERT,DISJOINT,"100,6979715824120"
POSTGIS,27,END/BRIN,None,None,PERT,DISJOINT,"100,9663333892820"
POSTGIS,28,END/BRIN,None,None,PERT,DISJOINT,"100,5035185813900"
POSTGIS,29,END/BRIN,None,None,PERT,DISJOINT,"101,0366885662070"
POSTGIS,0,END/BRIN,None,None,PERT,INTERSECTS,"25,7893798351287"
POSTGIS,1,END/BRIN,None,None,PERT,INTERSECTS,"25,6280069351196"
POSTGIS,2,END/BRIN,None,None,PERT,INTERSECTS,"25,9122285842895"
POSTGIS,3,END/BRIN,None,None,PERT,INTERSECTS,"26,2564942836761"
POSTGIS,4,END/BRIN,None,None,PERT,INTERSECTS,"25,7734792232513"
POSTGIS,5,END/BRIN,None,None,PERT,INTERSECTS,"26,0229916572570"
POSTGIS,6,END/BRIN,None,None,PERT,INTERSECTS,"25,7147753238677"
POSTGIS,7,END/BRIN,None,None,PERT,INTERSECTS,"25,8252916336059"
POSTGIS,8,END/BRIN,None,None,PERT,INTERSECTS,"25,6230702400207"
POSTGIS,9,END/BRIN,None,None,PERT,INTERSECTS,"25,4420678615570"
POSTGIS,10,END/BRIN,None,None,PERT,INTERSECTS,"25,9420857429504"
POSTGIS,11,END/BRIN,None,None,PERT,INTERSECTS,"25,7962026596069"
POSTGIS,12,END/BRIN,None,None,PERT,INTERSECTS,"25,8357751369476"
POSTGIS,13,END/BRIN,None,None,PERT,INTERSECTS,"25,8085296154022"
POSTGIS,14,END/BRIN,None,None,PERT,INTERSECTS,"25,5980763435363"
POSTGIS,15,END/BRIN,None,None,PERT,INTERSECTS,"25,7058987617492"
POSTGIS,16,END/BRIN,None,None,PERT,INTERSECTS,"25,8172304630279"
POSTGIS,17,END/BRIN,None,None,PERT,INTERSECTS,"25,6363613605499"
POSTGIS,18,END/BRIN,None,None,PERT,INTERSECTS,"25,5922076702117"
POSTGIS,19,END/BRIN,None,None,PERT,INTERSECTS,"25,6166722774505"
POSTGIS,20,END/BRIN,None,None,PERT,INTERSECTS,"25,4454712867736"
POSTGIS,21,END/BRIN,None,None,PERT,INTERSECTS,"24,5682048797607"
POSTGIS,22,END/BRIN,None,None,PERT,INTERSECTS,"25,1666743755340"
POSTGIS,23,END/BRIN,None,None,PERT,INTERSECTS,"25,0961463451385"
POSTGIS,24,END/BRIN,None,None,PERT,INTERSECTS,"24,9990181922912"
POSTGIS,25,END/BRIN,None,None,PERT,INTERSECTS,"25,1019847393035"
POSTGIS,26,END/BRIN,None,None,PERT,INTERSECTS,"24,9661941528320"
POSTGIS,27,END/BRIN,None,None,PERT,INTERSECTS,"24,8712348937988"
POSTGIS,28,END/BRIN,None,None,PERT,INTERSECTS,"24,8086233139038"
POSTGIS,29,END/BRIN,None,None,PERT,INTERSECTS,"24,8614521026611"
POSTGIS,0,END/BRIN,None,None,PERT,WITHIN,"24,7102608680725"
POSTGIS,1,END/BRIN,None,None,PERT,WITHIN,"24,9635634422302"
POSTGIS,2,END/BRIN,None,None,PERT,WITHIN,"25,1268548965454"
POSTGIS,3,END/BRIN,None,None,PERT,WITHIN,"24,8923544883728"
POSTGIS,4,END/BRIN,None,None,PERT,WITHIN,"24,7513983249664"
POSTGIS,5,END/BRIN,None,None,PERT,WITHIN,"24,9671990871429"
POSTGIS,6,END/BRIN,None,None,PERT,WITHIN,"25,0417737960815"
POSTGIS,7,END/BRIN,None,None,PERT,WITHIN,"25,2683341503143"
POSTGIS,8,END/BRIN,None,None,PERT,WITHIN,"24,9030103683471"
POSTGIS,9,END/BRIN,None,None,PERT,WITHIN,"25,1295232772827"
POSTGIS,10,END/BRIN,None,None,PERT,WITHIN,"24,9466798305511"
POSTGIS,11,END/BRIN,None,None,PERT,WITHIN,"24,9696097373962"
POSTGIS,12,END/BRIN,None,None,PERT,WITHIN,"25,1053555011749"
POSTGIS,13,END/BRIN,None,None,PERT,WITHIN,"24,8708279132843"
POSTGIS,14,END/BRIN,None,None,PERT,WITHIN,"24,9694347381591"
POSTGIS,15,END/BRIN,None,None,PERT,WITHIN,"25,1077065467834"
POSTGIS,16,END/BRIN,None,None,PERT,WITHIN,"24,9840407371521"
POSTGIS,17,END/BRIN,None,None,PERT,WITHIN,"24,8618400096893"
POSTGIS,18,END/BRIN,None,None,PERT,WITHIN,"25,1741681098938"
POSTGIS,19,END/BRIN,None,None,PERT,WITHIN,"25,0882606506347"
POSTGIS,20,END/BRIN,None,None,PERT,WITHIN,"25,0117948055267"
POSTGIS,21,END/BRIN,None,None,PERT,WITHIN,"24,7027204036712"
POSTGIS,22,END/BRIN,None,None,PERT,WITHIN,"25,0230808258056"
POSTGIS,23,END/BRIN,None,None,PERT,WITHIN,"25,9287016391754"
POSTGIS,24,END/BRIN,None,None,PERT,WITHIN,"25,5932428836822"
POSTGIS,25,END/BRIN,None,None,PERT,WITHIN,"25,9341771602630"
POSTGIS,26,END/BRIN,None,None,PERT,WITHIN,"25,6482262611389"
POSTGIS,27,END/BRIN,None,None,PERT,WITHIN,"25,5850327014923"
POSTGIS,28,END/BRIN,None,None,PERT,WITHIN,"26,0120818614959"
POSTGIS,29,END/BRIN,None,None,PERT,WITHIN,"25,7136886119842"
POSTGIS,0,END/GIST,None,None,DMED_API,None,"20,6490139961242"
POSTGIS,1,END/GIST,None,None,DMED_API,None,"20,8284509181976"
POSTGIS,2,END/GIST,None,None,DMED_API,None,"21,0483868122100"
POSTGIS,3,END/GIST,None,None,DMED_API,None,"21,1672980785369"
POSTGIS,4,END/GIST,None,None,DMED_API,None,"21,0479187965393"
POSTGIS,5,END/GIST,None,None,DMED_API,None,"21,0127620697021"
POSTGIS,6,END/GIST,None,None,DMED_API,None,"21,0088205337524"
POSTGIS,7,END/GIST,None,None,DMED_API,None,"20,9791696071624"
POSTGIS,8,END/GIST,None,None,DMED_API,None,"20,9946949481964"
POSTGIS,9,END/GIST,None,None,DMED_API,None,"20,7661550045013"
POSTGIS,10,END/GIST,None,None,DMED_API,None,"20,7367861270904"
POSTGIS,11,END/GIST,None,None,DMED_API,None,"20,6830558776855"
POSTGIS,12,END/GIST,None,None,DMED_API,None,"20,6439397335052"
POSTGIS,13,END/GIST,None,None,DMED_API,None,"20,9682545661926"
POSTGIS,14,END/GIST,None,None,DMED_API,None,"20,7698876857757"
POSTGIS,15,END/GIST,None,None,DMED_API,None,"20,7234907150268"
POSTGIS,16,END/GIST,None,None,DMED_API,None,"20,9230980873107"
POSTGIS,17,END/GIST,None,None,DMED_API,None,"20,7998466491699"
POSTGIS,18,END/GIST,None,None,DMED_API,None,"20,6662418842315"
POSTGIS,19,END/GIST,None,None,DMED_API,None,"20,7297451496124"
POSTGIS,20,END/GIST,None,None,DMED_API,None,"20,9004123210907"
POSTGIS,21,END/GIST,None,None,DMED_API,None,"20,9458220005035"
POSTGIS,22,END/GIST,None,None,DMED_API,None,"20,9701437950134"
POSTGIS,23,END/GIST,None,None,DMED_API,None,"20,9089362621307"
POSTGIS,24,END/GIST,None,None,DMED_API,None,"21,0293445587158"
POSTGIS,25,END/GIST,None,None,DMED_API,None,"20,9137270450592"
POSTGIS,26,END/GIST,None,None,DMED_API,None,"21,0227267742157"
POSTGIS,27,END/GIST,None,None,DMED_API,None,"20,6839375495910"
POSTGIS,28,END/GIST,None,None,DMED_API,None,"21,2361280918121"
POSTGIS,29,END/GIST,None,None,DMED_API,None,"20,9391252994537"
POSTGIS,0,END/GIST,None,None,DMAX_PM,None,"51,8185348510742"
POSTGIS,1,END/GIST,None,None,DMAX_PM,None,"50,6997258663177"
POSTGIS,2,END/GIST,None,None,DMAX_PM,None,"51,9650480747222"
POSTGIS,3,END/GIST,None,None,DMAX_PM,None,"51,8082587718963"
POSTGIS,4,END/GIST,None,None,DMAX_PM,None,"51,7114076614379"
POSTGIS,5,END/GIST,None,None,DMAX_PM,None,"51,8922696113586"
POSTGIS,6,END/GIST,None,None,DMAX_PM,None,"51,8470180034637"
POSTGIS,7,END/GIST,None,None,DMAX_PM,None,"51,8226075172424"
POSTGIS,8,END/GIST,None,None,DMAX_PM,None,"51,8127644062042"
POSTGIS,9,END/GIST,None,None,DMAX_PM,None,"51,9438407421112"
POSTGIS,10,END/GIST,None,None,DMAX_PM,None,"50,9173867702484"
POSTGIS,11,END/GIST,None,None,DMAX_PM,None,"50,8064067363739"
POSTGIS,12,END/GIST,None,None,DMAX_PM,None,"51,1850881576538"
POSTGIS,13,END/GIST,None,None,DMAX_PM,None,"51,1234323978424"
POSTGIS,14,END/GIST,None,None,DMAX_PM,None,"51,2964818477630"
POSTGIS,15,END/GIST,None,None,DMAX_PM,None,"50,9057366847991"
POSTGIS,16,END/GIST,None,None,DMAX_PM,None,"50,5384938716888"
POSTGIS,17,END/GIST,None,None,DMAX_PM,None,"51,4370589256286"
POSTGIS,18,END/GIST,None,None,DMAX_PM,None,"50,1533510684967"
POSTGIS,19,END/GIST,None,None,DMAX_PM,None,"51,0520448684692"
POSTGIS,20,END/GIST,None,None,DMAX_PM,None,"50,5679752826690"
POSTGIS,21,END/GIST,None,None,DMAX_PM,None,"50,5072660446167"
POSTGIS,22,END/GIST,None,None,DMAX_PM,None,"51,0401244163513"
POSTGIS,23,END/GIST,None,None,DMAX_PM,None,"51,8167212009429"
POSTGIS,24,END/GIST,None,None,DMAX_PM,None,"51,0831382274627"
POSTGIS,25,END/GIST,None,None,DMAX_PM,None,"50,4695923328399"
POSTGIS,26,END/GIST,None,None,DMAX_PM,None,"50,7744529247283"
POSTGIS,27,END/GIST,None,None,DMAX_PM,None,"50,8242237567901"
POSTGIS,28,END/GIST,None,None,DMAX_PM,None,"50,7190530300140"
POSTGIS,29,END/GIST,None,None,DMAX_PM,None,"50,4437403678894"
POSTGIS,0,END/GIST,None,None,DMAX_API,None,"21,0550630092620"
POSTGIS,1,END/GIST,None,None,DMAX_API,None,"21,1617457866668"
POSTGIS,2,END/GIST,None,None,DMAX_API,None,"21,0873539447784"
POSTGIS,3,END/GIST,None,None,DMAX_API,None,"21,0008592605590"
POSTGIS,4,END/GIST,None,None,DMAX_API,None,"21,1444840431213"
POSTGIS,5,END/GIST,None,None,DMAX_API,None,"20,8684422969818"
POSTGIS,6,END/GIST,None,None,DMAX_API,None,"20,9754025936126"
POSTGIS,7,END/GIST,None,None,DMAX_API,None,"20,8692154884338"
POSTGIS,8,END/GIST,None,None,DMAX_API,None,"20,9830682277679"
POSTGIS,9,END/GIST,None,None,DMAX_API,None,"21,0389158725738"
POSTGIS,10,END/GIST,None,None,DMAX_API,None,"21,0162560939788"
POSTGIS,11,END/GIST,None,None,DMAX_API,None,"21,0923733711242"
POSTGIS,12,END/GIST,None,None,DMAX_API,None,"20,8942129611969"
POSTGIS,13,END/GIST,None,None,DMAX_API,None,"21,0602078437805"
POSTGIS,14,END/GIST,None,None,DMAX_API,None,"21,3163819313049"
POSTGIS,15,END/GIST,None,None,DMAX_API,None,"21,2419748306274"
POSTGIS,16,END/GIST,None,None,DMAX_API,None,"21,3292777538299"
POSTGIS,17,END/GIST,None,None,DMAX_API,None,"21,4228069782257"
POSTGIS,18,END/GIST,None,None,DMAX_API,None,"20,9417195320129"
POSTGIS,19,END/GIST,None,None,DMAX_API,None,"20,8774895668029"
POSTGIS,20,END/GIST,None,None,DMAX_API,None,"21,6830718517303"
POSTGIS,21,END/GIST,None,None,DMAX_API,None,"20,9996461868286"
POSTGIS,22,END/GIST,None,None,DMAX_API,None,"20,9771916866302"
POSTGIS,23,END/GIST,None,None,DMAX_API,None,"20,9958491325378"
POSTGIS,24,END/GIST,None,None,DMAX_API,None,"20,8965432643890"
POSTGIS,25,END/GIST,None,None,DMAX_API,None,"21,0190980434417"
POSTGIS,26,END/GIST,None,None,DMAX_API,None,"22,6562120914459"
POSTGIS,27,END/GIST,None,None,DMAX_API,None,"22,3579566478729"
POSTGIS,28,END/GIST,None,None,DMAX_API,None,"21,0380442142486"
POSTGIS,29,END/GIST,None,None,DMAX_API,None,"20,9742510318756"
POSTGIS,0,END/GIST,None,None,D_PM,None,"46,3578784465789"
POSTGIS,1,END/GIST,None,None,D_PM,None,"45,8824100494384"
POSTGIS,2,END/GIST,None,None,D_PM,None,"46,4232234954834"
POSTGIS,3,END/GIST,None,None,D_PM,None,"45,8063993453979"
POSTGIS,4,END/GIST,None,None,D_PM,None,"45,9866230487823"
POSTGIS,5,END/GIST,None,None,D_PM,None,"45,0079774856567"
POSTGIS,6,END/GIST,None,None,D_PM,None,"45,2068970203399"
POSTGIS,7,END/GIST,None,None,D_PM,None,"45,1888625621795"
POSTGIS,8,END/GIST,None,None,D_PM,None,"45,5310425758361"
POSTGIS,9,END/GIST,None,None,D_PM,None,"45,1436610221862"
POSTGIS,10,END/GIST,None,None,D_PM,None,"44,9238798618316"
POSTGIS,11,END/GIST,None,None,D_PM,None,"45,4144594669342"
POSTGIS,12,END/GIST,None,None,D_PM,None,"44,9440712928772"
POSTGIS,13,END/GIST,None,None,D_PM,None,"45,0982453823089"
POSTGIS,14,END/GIST,None,None,D_PM,None,"44,8827524185180"
POSTGIS,15,END/GIST,None,None,D_PM,None,"45,1447930335998"
POSTGIS,16,END/GIST,None,None,D_PM,None,"44,8285331726074"
POSTGIS,17,END/GIST,None,None,D_PM,None,"45,5221719741821"
POSTGIS,18,END/GIST,None,None,D_PM,None,"46,2002711296081"
POSTGIS,19,END/GIST,None,None,D_PM,None,"46,3047666549682"
POSTGIS,20,END/GIST,None,None,D_PM,None,"44,8738508224487"
POSTGIS,21,END/GIST,None,None,D_PM,None,"44,6859450340271"
POSTGIS,22,END/GIST,None,None,D_PM,None,"44,8291127681732"
POSTGIS,23,END/GIST,None,None,D_PM,None,"44,9774258136749"
POSTGIS,24,END/GIST,None,None,D_PM,None,"44,6066920757293"
POSTGIS,25,END/GIST,None,None,D_PM,None,"44,8183259963989"
POSTGIS,26,END/GIST,None,None,D_PM,None,"44,7033460140228"
POSTGIS,27,END/GIST,None,None,D_PM,None,"46,2286713123321"
POSTGIS,28,END/GIST,None,None,D_PM,None,"46,3334708213806"
POSTGIS,29,END/GIST,None,None,D_PM,None,"46,4350900650024"
POSTGIS,0,END/GIST,None,None,PERT,CONTAINS,"25,9539778232574"
POSTGIS,1,END/GIST,None,None,PERT,CONTAINS,"25,3860924243927"
POSTGIS,2,END/GIST,None,None,PERT,CONTAINS,"25,0717923641204"
POSTGIS,3,END/GIST,None,None,PERT,CONTAINS,"24,5463039875030"
POSTGIS,4,END/GIST,None,None,PERT,CONTAINS,"25,0295510292053"
POSTGIS,5,END/GIST,None,None,PERT,CONTAINS,"24,5531408786773"
POSTGIS,6,END/GIST,None,None,PERT,CONTAINS,"26,8806903362274"
POSTGIS,7,END/GIST,None,None,PERT,CONTAINS,"27,0368945598602"
POSTGIS,8,END/GIST,None,None,PERT,CONTAINS,"25,3480472564697"
POSTGIS,9,END/GIST,None,None,PERT,CONTAINS,"25,2873437404632"
POSTGIS,10,END/GIST,None,None,PERT,CONTAINS,"25,4292042255401"
POSTGIS,11,END/GIST,None,None,PERT,CONTAINS,"25,4004406929016"
POSTGIS,12,END/GIST,None,None,PERT,CONTAINS,"25,3735620975494"
POSTGIS,13,END/GIST,None,None,PERT,CONTAINS,"25,5691440105438"
POSTGIS,14,END/GIST,None,None,PERT,CONTAINS,"25,3891994953155"
POSTGIS,15,END/GIST,None,None,PERT,CONTAINS,"25,4841928482055"
POSTGIS,16,END/GIST,None,None,PERT,CONTAINS,"25,4692478179931"
POSTGIS,17,END/GIST,None,None,PERT,CONTAINS,"25,4336547851562"
POSTGIS,18,END/GIST,None,None,PERT,CONTAINS,"25,1595499515533"
POSTGIS,19,END/GIST,None,None,PERT,CONTAINS,"24,9153480529785"
POSTGIS,20,END/GIST,None,None,PERT,CONTAINS,"24,3852941989898"
POSTGIS,21,END/GIST,None,None,PERT,CONTAINS,"24,9758467674255"
POSTGIS,22,END/GIST,None,None,PERT,CONTAINS,"24,4493012428283"
POSTGIS,23,END/GIST,None,None,PERT,CONTAINS,"24,7428195476532"
POSTGIS,24,END/GIST,None,None,PERT,CONTAINS,"24,4572105407714"
POSTGIS,25,END/GIST,None,None,PERT,CONTAINS,"24,5927193164825"
POSTGIS,26,END/GIST,None,None,PERT,CONTAINS,"24,6589131355285"
POSTGIS,27,END/GIST,None,None,PERT,CONTAINS,"24,4304478168487"
POSTGIS,28,END/GIST,None,None,PERT,CONTAINS,"24,3078794479370"
POSTGIS,29,END/GIST,None,None,PERT,CONTAINS,"24,8203296661376"
POSTGIS,0,END/GIST,None,None,PERT,COVEREDBY,"24,7080984115600"
POSTGIS,1,END/GIST,None,None,PERT,COVEREDBY,"24,8445286750793"
POSTGIS,2,END/GIST,None,None,PERT,COVEREDBY,"24,3196060657501"
POSTGIS,3,END/GIST,None,None,PERT,COVEREDBY,"24,9532775878906"
POSTGIS,4,END/GIST,None,None,PERT,COVEREDBY,"24,6459858417511"
POSTGIS,5,END/GIST,None,None,PERT,COVEREDBY,"24,5136661529541"
POSTGIS,6,END/GIST,None,None,PERT,COVEREDBY,"24,4292540550231"
POSTGIS,7,END/GIST,None,None,PERT,COVEREDBY,"24,5520436763763"
